"IdSensore","NomeTipoSensore","UnitaMisura","Idstazione","NomeStazione","Quota","Provincia","Comune","Storico","DataStart","DataStop","Utm_Nord","UTM_Est","lat","lng","Location"
"12610","Piombo","ng/m³","546","Magenta v. F. Turati","137","MI","Magenta","N","15/04/2008",,"5034328","490635","45.46242074","8.88021388","POINT (8.88021388 45.46242074)"
"5730","Ozono","µg/m³","564","Erba v. Battisti","279","CO","Erba","S","01/01/2009","20/07/2024","5072803","517232","45.8085738","9.2217792","POINT (9.2217792 45.8085738)"
"20428","PM10 (SM2005)","µg/m³","683","Cassano d'Adda 2-v.Milano","133","MI","Cassano d'Adda","S","19/12/2017","07/04/2024","5041567","540293","45.52647322","9.515991","POINT (9.515991 45.52647322)"
"5962","Biossido di Zolfo","µg/m³","630","Crema v.Indipendenza","78","CR","Crema","S","01/11/1992","02/10/2003","5024212","553035","45.36941556","9.67727511","POINT (9.67727511 45.36941556)"
"5989","Benzene","µg/m³","584","Bergamo v.Garibaldi","249","BG","Bergamo","N","02/08/1997",,"5060449","551482","45.69568669","9.66126061","POINT (9.66126061 45.69568669)"
"6224","Ossidi di Azoto","µg/m³","586","Costa Volpino v.Nazionale","192","BG","Costa Volpino","S","26/07/1993","30/07/2018","5075429","585212","45.82716061","10.09707131","POINT (10.09707131 45.82716061)"
"5700","Biossido di Zolfo","µg/m³","571","Bormio v.Monte Braulio","1225","SO","Bormio","N","01/11/1993",,"5147136","605598","46.46952397","10.37543275","POINT (10.37543275 46.46952397)"
"6636","Particolato Totale Sospeso","µg/m³","510","Inzago v.le Gramsci","138","MI","Inzago","S","27/12/1990","19/02/2010","5043030","538012","45.53976956","9.48689669","POINT (9.48689669 45.53976956)"
"9852","Biossido di Azoto","µg/m³","672","Cornale v.Libertà","74","PV","Cornale","N","29/07/2005",,"4987406","493238","45.04008561","8.91415717","POINT (8.91415717 45.04008561)"
"6803","Ossidi di Azoto","µg/m³","654","Sarezzo v.Minelli","269","BS","Sarezzo","N","01/01/1990",,"5055826","593900","45.64962671","10.20509022","POINT (10.20509022 45.64962671)"
"20156","Ammoniaca","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","N","20/11/2013",,"5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"20528","Particelle sospese PM2.5","µg/m³","708","Parona v. della Miseria","112","PV","Parona","N","01/06/2021",,"5014300","480733","45.28194289","8.75433614","POINT (8.75433614 45.28194289)"
"6324","Ossidi di Azoto","µg/m³","531","Pioltello Limito","114","MI","Pioltello","N","12/05/1989",,"5036730","525583","45.48363242","9.32736196","POINT (9.32736196 45.48363242)"
"20874","BlackCarbon","µg/m³","643","Pavia p.zza Minerva","77","PV","Pavia","N","28/06/2025",,"5003660","511522","45.18633544","9.14667703","POINT (9.14667703 45.18633544)"
"20753","PM10 (SM2005)","µg/m³","1322","DarfoBT","221","BS","Darfo Boario Terme","N","28/02/2024",,"5080975","591483","45.87626097","10.17883506","POINT (10.17883506 45.87626097)"
"20523","Ammoniaca","µg/m³","583","Bergamo v.Meucci","249","BG","Bergamo","N","29/10/2021",,"5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"6959","PM10 (SM2005)","µg/m³","565","Cantù v.Meucci","369","CO","Cantù","N","01/01/1999",,"5064150","509783","45.73083728","9.12573936","POINT (9.12573936 45.73083728)"
"10335","PM10 (SM2005)","µg/m³","709","Vigevano v.Valletta","109","PV","Vigevano","N","08/08/2007",,"5016690","487833","45.30361483","8.84480578","POINT (8.84480578 45.30361483)"
"5711","Ozono","µg/m³","525","Corsico v.le Italia","119","MI","Corsico","S","18/01/1990","01/01/2018","5031403","507619","45.43611269","9.09741197","POINT (9.09741197 45.43611269)"
"6966","Biossido di Zolfo","µg/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","24/11/2004",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"5649","Biossido di Zolfo","µg/m³","543","Vimercate v. dell'Ospedale","194","MB","Vimercate","S","23/12/1994","16/10/2003","5051330","528723","45.611744","9.3677","POINT (9.3677 45.611744)"
"5788","Monossido di Carbonio","mg/m³","590","Ponte San Pietro v. Moiolo","225","BG","Ponte San Pietro","S","04/07/1990","12/09/2011","5060449","545762","45.69608872","9.58779631","POINT (9.58779631 45.69608872)"
"20574","Biossido di Zolfo","µg/m³","545","Motta Visconti v. De Gasperi","100","MI","Motta Visconti","N","23/02/2023",,"5014273","499103","45.28196356","8.98857592","POINT (8.98857592 45.28196356)"
"6693","Particolato Totale Sospeso","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","S","01/06/2002","03/02/2011","5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"9969","Biossido di Azoto","µg/m³","679","Valmadrera v.Pozzi","247","LC","Valmadrera","N","15/02/2006",,"5076576","527307","45.84221272","9.35166247","POINT (9.35166247 45.84221272)"
"12587","Ossidi di Azoto","µg/m³","1303","Cremona v.Gerre Borghi","36","CR","Cremona","S","14/10/2011","01/01/2017","4995675","584111","45.10954275","10.06924181","POINT (10.06924181 45.10954275)"
"5611","Biossido di Azoto","µg/m³","608","Codogno v.Trento","59","LO","Codogno","N","13/01/2000",,"5000892","554872","45.15937678","9.69815314","POINT (9.69815314 45.15937678)"
"6637","Particolato Totale Sospeso","µg/m³","502","Milano v.Juvara","122","MI","Milano","S","26/10/1976","12/02/1998","5035546","517377","45.47322769","9.22231536","POINT (9.22231536 45.47322769)"
"5797","Monossido di Carbonio","mg/m³","565","Cantù v.Meucci","369","CO","Cantù","S","04/10/1993","02/01/2023","5064150","509783","45.73083728","9.12573936","POINT (9.12573936 45.73083728)"
"10407","Biossido di Azoto","µg/m³","1263","Villa di Serio v. Glera","280","BG","Villa di Serio","S","08/10/2008","30/07/2018","5064969","557447","45.727881","9.738481","POINT (9.738481 45.727881)"
"5573","Biossido di Azoto","µg/m³","570","Tirano Viale Italia","439","SO","Tirano","S","01/11/1993","30/07/2018","5118891","589196","46.216293","10.170397","POINT (10.170397 46.216293)"
"5519","Biossido di Azoto","µg/m³","516","Robecchetto con Induno v. Pertini","135","MI","Robecchetto con Induno","S","07/12/1992","06/06/2023","5040503","481768","45.51782742","8.76656744","POINT (8.76656744 45.51782742)"
"6852","Biossido di Azoto","µg/m³","660","Ospitaletto v. XXV aprile","155","BS","Ospitaletto","S","16/02/1990","30/07/2018","5044985","584681","45.55325867","10.08492175","POINT (10.08492175 45.55325867)"
"6318","Ossidi di Azoto","µg/m³","505","Legnano v.Diaz","199","MI","Legnano","S","10/01/1990","30/07/2018","5049180","493668","45.595389","8.922039","POINT (8.922039 45.595389)"
"10458","Biossido di Azoto","µg/m³","1266","Bertonico v.Moro","65","LO","Bertonico","N","03/08/2009",,"5009105","552297","45.23349689","9.66625758","POINT (9.66625758 45.23349689)"
"6722","Particolato Totale Sospeso","µg/m³","644","Vigevano v.Petrarca","107","PV","Vigevano","S","29/05/2002","05/06/2002","5019220","489053","45.32640825","8.86031156","POINT (8.86031156 45.32640825)"
"12663","Cadmio","ng/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","14/06/2008",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"11041","Biossido di Zolfo","µg/m³","674","Monza v.Machiavelli","162","MB","Monza","N","10/02/2011",,"5047450","521343","45.574117","9.263808","POINT (9.263808 45.574117)"
"10323","Ossidi di Azoto","µg/m³","707","Mortara v. Trento","108","PV","Mortara","S","04/10/2007","12/05/2021","5011280","479925","45.25473597","8.74415572","POINT (8.74415572 45.25473597)"
"5722","Ozono","µg/m³","547","Milano Parco Lambro","123","MI","Milano","S","03/05/1995","01/01/2018","5038480","519323","45.49958569","9.24732731","POINT (9.24732731 45.49958569)"
"20902","BlackCarbon","µg/m³","664","Mantova p.zza Gramsci","18","MN","Mantova","N","16/07/2025",,"5001351","640031","45.15175186","10.78141717","POINT (10.78141717 45.15175186)"
"9874","Particelle sospese PM2.5","µg/m³","502","Milano v.Juvara","122","MI","Milano","S","22/11/2005","11/06/2007","5035546","517377","45.47322769","9.22231536","POINT (9.22231536 45.47322769)"
"5707","Ozono","µg/m³","551","Arconate v. De Gasperi","182","MI","Arconate","N","20/01/1999",,"5043898","488082","45.54852147","8.84732669","POINT (8.84732669 45.54852147)"
"6302","Ossidi di Azoto","µg/m³","525","Corsico v.le Italia","119","MI","Corsico","S","30/10/1989","30/07/2018","5031403","507619","45.43611269","9.09741197","POINT (9.09741197 45.43611269)"
"6587","Biossido di Zolfo","µg/m³","574","Lecco v. Amendola","214","LC","Lecco","N","17/02/1991",,"5077479","530713","45.85019631","9.39558125","POINT (9.39558125 45.85019631)"
"17039","Cadmio","ng/m³","583","Bergamo v.Meucci","249","BG","Bergamo","N","13/01/2012",,"5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"20034","Biossido di Azoto","µg/m³","693","Sannazzaro de' Burgondi v.Traversi","85","PV","Sannazzaro de' Burgondi","N","16/09/2006",,"4994371","492461","45.10277464","8.90418742","POINT (8.90418742 45.10277464)"
"5557","Biossido di Azoto","µg/m³","554","Saronno v.Santuario","212","VA","Saronno","N","28/03/1997",,"5052646","502058","45.62735705","9.02640138","POINT (9.02640138 45.62735705)"
"12684","Nikel","ng/m³","633","Soresina v. Landriani","70","CR","Soresina","N","01/04/2008",,"5014860","567712","45.28398","9.86340258","POINT (9.86340258 45.28398)"
"17285","Ossidi di Azoto","µg/m³","1374","Monza Parco","181","MB","Monza","N","01/05/2013",,"5049780","521452","45.603072","9.276156","POINT (9.276156 45.603072)"
"12600","Benzo(a)pirene","ng/m³","609","Casirate d'Adda v. Cimitero","108","BG","Casirate d'Adda","N","24/04/2008",,"5038450","543458","45.49822794","9.55624181","POINT (9.55624181 45.49822794)"
"5732","Ozono","µg/m³","573","Colico v.La Madoneta","229","LC","Colico","N","06/11/1996",,"5109468","529713","46.1381409","9.38468725","POINT (9.38468725 46.1381409)"
"6398","Ossidi di Azoto","µg/m³","554","Saronno v.Santuario","212","VA","Saronno","N","28/03/1997",,"5052646","502058","45.62735705","9.02640138","POINT (9.02640138 45.62735705)"
"20838","BlackCarbon","µg/m³","584","Bergamo v.Garibaldi","249","BG","Bergamo","N","20/06/2025",,"5060449","551482","45.69568669","9.66126061","POINT (9.66126061 45.69568669)"
"5565","Biossido di Azoto","µg/m³","562","Mariano Comense v.le Lombardia","256","CO","Mariano Comense","S","17/02/1991","01/03/2015","5059472","514067","45.68865731","9.18065777","POINT (9.18065777 45.68865731)"
"6877","Biossido di Azoto","µg/m³","664","Mantova p.zza Gramsci","18","MN","Mantova","N","08/06/2004",,"5001351","640031","45.15175186","10.78141717","POINT (10.78141717 45.15175186)"
"5655","Biossido di Zolfo","µg/m³","557","Lonate Pozzolo v.Veneto","204","VA","Lonate Pozzolo","S","05/12/1996","17/08/2005","5048975","479783","45.59402776","8.74080297","POINT (8.74080297 45.59402776)"
"5850","Monossido di Carbonio","mg/m³","557","Lonate Pozzolo v.Veneto","204","VA","Lonate Pozzolo","S","05/12/1996","04/01/2012","5048975","479783","45.59402776","8.74080297","POINT (8.74080297 45.59402776)"
"5614","Biossido di Zolfo","µg/m³","527","Castano Primo v. Olimpiadi","175","MI","Castano Primo","S","18/12/1989","04/12/2009","5043625","482522","45.54594739","8.77611","POINT (8.77611 45.54594739)"
"5587","Biossido di Azoto","µg/m³","584","Bergamo v.Garibaldi","249","BG","Bergamo","N","21/06/1994",,"5060449","551482","45.69568669","9.66126061","POINT (9.66126061 45.69568669)"
"6638","Particolato Totale Sospeso","µg/m³","505","Legnano v.Diaz","199","MI","Legnano","S","12/03/1990","11/11/2010","5049180","493668","45.595389","8.922039","POINT (8.922039 45.595389)"
"5678","Biossido di Zolfo","µg/m³","563","Fino Mornasco SP27 casa dell'Alpino","304","CO","Fino Mornasco","S","18/02/1991","29/11/2007","5066055","503313","45.74804547","9.04259906","POINT (9.04259906 45.74804547)"
"12029","Particelle sospese PM2.5","µg/m³","706","Lecco v.Sora","272","LC","Lecco","N","31/12/2000",,"5078987","531045","45.86375372","9.39995481","POINT (9.39995481 45.86375372)"
"9924","Monossido di Carbonio","mg/m³","677","Cremona Via Fatebenefratelli","43","CR","Cremona","S","08/04/2006","01/01/2023","4999315","582066","45.14254358","10.04384767","POINT (10.04384767 45.14254358)"
"5709","Ozono","µg/m³","512","Carate Brianza v.De Gasperi","250","MB","Carate Brianza","S","15/02/1995","01/01/2018","5057635","518272","45.672017","9.234603","POINT (9.234603 45.672017)"
"12605","Benzo(a)pirene","ng/m³","655","Darfo Boario Terme v. De Amicis","221","BS","Darfo Boario Terme","S","17/04/2008","31/12/2023","5080789","591371","45.87460256","10.17736553","POINT (10.17736553 45.87460256)"
"17085","Cadmio","ng/m³","569","Sondrio v.Mazzini","307","SO","Sondrio","S","01/04/2008","26/12/2011","5113078","567173","46.16797103","9.87014581","POINT (9.87014581 46.16797103)"
"5696","Biossido di Zolfo","µg/m³","606","San Giuliano Milanese via Milano","97","MI","San Giuliano Milanese","S","13/01/2000","15/12/2015","5027003","522127","45.39619767","9.28269897","POINT (9.28269897 45.39619767)"
"5812","Monossido di Carbonio","mg/m³","606","San Giuliano Milanese via Milano","97","MI","San Giuliano Milanese","N","13/01/2000",,"5027003","522127","45.39619767","9.28269897","POINT (9.28269897 45.39619767)"
"5818","Monossido di Carbonio","mg/m³","529","Cinisello Balsamo v.Lincoln","149","MI","Cinisello Balsamo","S","29/09/1988","04/07/2011","5044335","517778","45.55232831","9.22776572","POINT (9.22776572 45.55232831)"
"9972","Ozono","µg/m³","679","Valmadrera v.Pozzi","247","LC","Valmadrera","N","21/02/2006",,"5076576","527307","45.84221272","9.35166247","POINT (9.35166247 45.84221272)"
"12602","Arsenico","ng/m³","655","Darfo Boario Terme v. De Amicis","221","BS","Darfo Boario Terme","S","18/04/2008","31/12/2023","5080789","591371","45.87460256","10.17736553","POINT (10.17736553 45.87460256)"
"6883","Monossido di Carbonio","mg/m³","665","Viadana v. Cavalli","37","MN","Viadana","S","26/10/2003","29/12/2011","4975705","619759","44.92469933","10.51750417","POINT (10.51750417 44.92469933)"
"6425","Monossido di Carbonio","mg/m³","631","Piadena v. Cavour","30","CR","Piadena","S","19/05/1996","04/01/2012","4998295","608506","45.12979431","10.37983739","POINT (10.37983739 45.12979431)"
"12696","Nikel","ng/m³","609","Casirate d'Adda v. Cimitero","108","BG","Casirate d'Adda","N","24/04/2008",,"5038450","543458","45.49822794","9.55624181","POINT (9.55624181 45.49822794)"
"10437","Ozono","µg/m³","1264","Sondrio v.Paribelli","290","SO","Sondrio","N","04/01/2009",,"5113073","567873","46.16785664","9.87921169","POINT (9.87921169 46.16785664)"
"12593","Benzo(a)pirene","ng/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","18/04/2008",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"6654","Particolato Totale Sospeso","µg/m³","569","Sondrio v.Mazzini","307","SO","Sondrio","S","28/10/1993","06/12/1999","5113078","567173","46.16797103","9.87014581","POINT (9.87014581 46.16797103)"
"6320","Ossidi di Azoto","µg/m³","539","Milano v.Liguria","115","MI","Milano","N","24/10/1991",,"5032273","513134","45.44386047","9.16794489","POINT (9.16794489 45.44386047)"
"6870","Benzene","µg/m³","663","Mantova v.Ariosto","18","MN","Mantova","N","01/01/2003",,"5000669","641770","45.14526864","10.80333489","POINT (10.80333489 45.14526864)"
"20484","Ammoniaca","µg/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","28/07/2020",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"12641","Benzo(a)pirene","ng/m³","548","Milano v.Senato","118","MI","Milano","N","10/07/2008",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"6641","Particolato Totale Sospeso","µg/m³","501","Milano v.Marche","129","MI","Milano","S","22/01/1976","01/04/1996","5038105","514918","45.49631883","9.19093444","POINT (9.19093444 45.49631883)"
"5546","Biossido di Azoto","µg/m³","543","Vimercate v. dell'Ospedale","194","MB","Vimercate","S","23/12/1994","30/07/2018","5051330","528723","45.611744","9.3677","POINT (9.3677 45.611744)"
"20020","Ammoniaca","µg/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","30/03/2007",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"5547","Biossido di Azoto","µg/m³","544","Cormano v. Edison","153","MI","Cormano","N","24/10/1994",,"5044180","512693","45.547597","9.166983","POINT (9.166983 45.547597)"
"5666","Biossido di Zolfo","µg/m³","594","Bergamo v.Goisis","290","BG","Bergamo","S","13/09/1996","03/06/2003","5062715","553620","45.71591825","9.68896994","POINT (9.68896994 45.71591825)"
"9967","PM10 (SM2005)","µg/m³","509","Rivolta d'Adda v.Beccaria","101","CR","Rivolta d'Adda","S","10/01/2006","01/01/2018","5035130","539972","45.46855439","9.51135561","POINT (9.51135561 45.46855439)"
"5606","Biossido di Azoto","µg/m³","603","Castiraga Vidardo v.Craxi","74","LO","Castiraga Vidardo","S","13/01/2000","01/01/2018","5012170","531404","45.26232903","9.40029257","POINT (9.40029257 45.26232903)"
"6400","Ossidi di Azoto","µg/m³","560","Varese v.Copelli","383","VA","Varese","N","07/08/2003",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"20617","BlackCarbon","µg/m³","677","Cremona Via Fatebenefratelli","43","CR","Cremona","N","09/08/2023",,"4999315","582066","45.14254358","10.04384767","POINT (10.04384767 45.14254358)"
"17297","Ozono","µg/m³","583","Bergamo v.Meucci","249","BG","Bergamo","N","24/01/2013",,"5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"6236","Ossidi di Azoto","µg/m³","563","Fino Mornasco SP27 casa dell'Alpino","304","CO","Fino Mornasco","S","09/01/1992","30/07/2018","5066055","503313","45.74804547","9.04259906","POINT (9.04259906 45.74804547)"
